bits_per_iter
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
-2.473051795935184188e-08
6.632000854918826734e-07
-2.473051795935184188e-08
-2.473051795935184188e-08
